borough_ord,age_ord,folplc_ord,percent,dur,ID,traj,fit,se.fit
Stockport,18-25,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1412.6230271750946,67.9738159201888
Tameside,18-25,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1429.0790509753544,70.24502697816185
Trafford,18-25,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1347.0955275526535,69.95559617076024
Wigan,18-25,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1397.0646952113038,67.47318361907442
Bolton,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1537.1641276892858,64.96719663358091
Bury,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1491.7378856695514,70.66611470824563
Manchester,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1425.8789201303382,64.88382596806953
Oldham,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1495.903839329826,65.54341726526977
Rochdale,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1563.1932470184624,65.25896093649646
Salford,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1401.7462243064986,66.88965816455628
Stockport,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1487.8373413278075,67.32814104579444
Tameside,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1504.2933651280673,66.74802010268648
Trafford,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1422.3098417053664,67.62919395806762
Wigan,26-45,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1472.2790093640167,66.16426903360743
Bolton,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1617.8392678192633,65.05399334284158
Bury,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1572.4130257995287,69.80979705752866
Manchester,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1506.5540602603157,64.56878976291068
Oldham,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1576.5789794598033,66.14972465952299
Rochdale,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1643.86838714844,64.98557690414705
Salford,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1482.4213644364759,66.39194045895712
Stockport,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1568.5124814577848,66.60758952493397
Tameside,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1584.9685052580448,67.24081982273528
Trafford,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1502.9849818353437,66.85082039794935
Wigan,46-65,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1552.954149493994,65.08763750618655
Bolton,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1671.2292677525545,66.05141910523456
Bury,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1625.80302573282,70.70247137074503
Manchester,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1559.944060193607,66.20729393864545
Oldham,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1629.9689793930947,66.33158088814173
Rochdale,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1697.2583870817311,65.7822029038946
Salford,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1535.8113643697673,67.89411965282605
Stockport,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1621.9024813910762,68.16610612067052
Tameside,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1638.358505191336,68.02624670790235
Trafford,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1556.374981768635,69.09256769656399
Wigan,66+,apical,34.69387755102041,0.1651312202852615,187_TRA_M_18,3,1606.3441494272854,66.8798613548451
Bolton,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1462.971778487074,66.98091687536137
Bury,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1414.533748599604,73.03564205373188
Manchester,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1348.691210795136,67.56271712533689
Oldham,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1419.7716504058383,68.29248543270073
Rochdale,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1488.2865882924964,68.20341701206137
Salford,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1323.219161468924,70.32814595916392
Stockport,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1410.8212616163123,68.3751318411248
Tameside,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1427.352609340045,70.62490244630362
Trafford,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1345.3251824981014,70.33522559481693
Wigan,18-25,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1399.851242981348,67.88092084921405
Bolton,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1538.297241417622,65.32992102363349
Bury,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1489.859211530152,70.98569811405976
Manchester,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1424.0166737256839,65.23423903973325
Oldham,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1495.0971133363862,65.87324054023374
Rochdale,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1563.6120512230443,65.61271066169988
Salford,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1398.544624399472,67.26321886997482
Stockport,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1486.1467245468602,67.68245181206656
Tameside,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1502.678072270593,67.07952634654944
Trafford,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1420.6506454286493,67.95999004339987
Wigan,26-45,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1475.1767059118959,66.52269183416736
Bolton,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1620.4266239062806,65.4257224730934
Bury,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1571.98859401881,70.14392934660783
Manchester,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1506.1460562143425,64.92519039493826
Oldham,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1577.2264958250444,66.4859160506542
Rochdale,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1645.741433711703,65.34612913242074
Salford,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1480.6740068881302,66.77060859699397
Stockport,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1568.2761070355184,66.96839611489699
Tameside,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1584.8074547592516,67.58352147131806
Trafford,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1502.7800279173075,67.18659218575968
Wigan,46-65,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1557.306088400554,65.45053389981945
Bolton,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1674.268061739517,66.41087632672446
Bury,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1625.8300318520464,71.02362423266761
Manchester,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1559.9874940475788,66.55911892946868
Oldham,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1631.0679336582807,66.66599503980787
Rochdale,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1699.5828715449393,66.13647580206545
Salford,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1534.5154447213665,68.27361900892389
Stockport,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1622.1175448687547,68.5224996080381
Tameside,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1638.648892592488,68.36304787637134
Trafford,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1556.6214657505438,69.4277963319292
Wigan,66+,apical,35.91836734693878,0.1651312202852615,187_TRA_M_18,3,1611.1475262337904,67.23984004153037
Bolton,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1464.0207315419789,67.5044701652138
Bury,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1412.570915426324,73.53908364548562
Manchester,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1346.506542953537,68.06744985949844
Oldham,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1418.8807673204894,68.78608129780345
Rochdale,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1488.5973722681347,68.71566118887235
Salford,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1319.678011731118,70.87237695368862
Stockport,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1408.826861782811,68.8918565244898
Tameside,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1425.6531516581447,71.13479418763453
Trafford,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1343.5818246691686,70.84375810215668
Wigan,18-25,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1403.1990751841804,68.4005773486959
Bolton,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1539.4573433098076,65.79336400624435
Bury,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1488.0075271941528,71.43566423914153
Manchester,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1421.9431547213658,65.6822123420695
Oldham,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1494.3173790883181,66.30579530707844
Rochdale,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1564.0339840359634,66.066423853078
Salford,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1395.1146234989467,67.74337397077191
Stockport,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1484.2634735506397,68.14718385129866
Tameside,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1501.0897634259734,67.52065589115918
Trafford,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1419.0184364369973,68.40566790582211
Wigan,26-45,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1478.635686952009,66.98421513418695
Bolton,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1623.0694387744963,65.89805935588157
Bury,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1571.6196226588413,70.60355709110836
Manchester,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1505.5552501860545,65.37699733126564
Oldham,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1577.9294745530067,66.92754017698451
Rochdale,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1647.6460795006521,65.80461401117607
Salford,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1478.7267189636352,67.25294093541272
Stockport,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1567.8755690153282,67.43514632695644
Tameside,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1584.7018588906622,68.03804494151267
Trafford,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1502.6305319016858,67.63224527818744
Wigan,46-65,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1562.2477824166976,65.91054323353241
Bolton,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1677.3153378607444,66.8762952132661
Bury,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1625.8655217450896,71.47475790469962
Manchester,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1559.8011492723026,67.0152147786463
Oldham,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1632.175373639255,67.10699381069252
Rochdale,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1701.8919785869002,66.59305092624373
Salford,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1532.9726180498835,68.7649254829041
Stockport,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1622.1214681015765,68.99324822511652
Tameside,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1638.9477579769102,68.81595558758877
Trafford,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1556.876430987934,69.88525082656278
Wigan,66+,apical,37.14285714285714,0.1651312202852615,187_TRA_M_18,3,1616.493681502946,67.70627923308373
Bolton,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1465.1363235499914,68.08367761277655
Bury,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1410.6747234409763,74.13323290598673
Manchester,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1344.1637309729688,68.62826167947948
Oldham,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1418.056527157108,69.34245647066734
Rochdale,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1488.9441498399292,69.28824375241759
Salford,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1315.9757937340817,71.48695728453298
Stockport,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1406.6907487715764,69.46868406359089
Tameside,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1424.0203289606534,71.72166409910672
Trafford,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1341.905104941974,71.42796892749236
Wigan,18-25,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1407.1137577482425,68.97660935376008
Bolton,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1540.6840842595047,66.30104175974026
Bury,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1486.2224841504897,71.9634704532607
Manchester,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1419.7114916824821,66.17071781011397
Oldham,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1493.6042878666212,66.78510720746203
Rochdale,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1564.4919105494425,66.56337800600537
Salford,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1391.523554443595,68.27411344579905
Stockport,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1482.2385094810897,68.66674897759852
Tameside,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1499.5680896701667,68.01627398669638
Trafford,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1417.4528656514874,68.91168507514408
Wigan,26-45,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1482.6615184577558,67.49254454595028
Bolton,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1625.796470854223,66.41435978936467
Bury,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1571.3348707452076,71.13536394481793
Manchester,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1504.8238782772003,65.86678819779097
Oldham,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1578.716674461339,67.41883854884887
Rochdale,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1649.6042971441607,66.3039205868044
Salford,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1476.635941038313,67.78246905339456
Stockport,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1567.3508960758077,67.95159723190466
Tameside,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1584.6804762648849,68.54936419260397
Trafford,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1502.5652522462053,68.13249900961247
Wigan,46-65,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1567.7739050524738,66.41052100005805
Bolton,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1680.409819885005,67.3918124811437
Bury,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1625.9482197759899,72.00319564419637
Manchester,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1559.4372273079823,67.51932158583878
Oldham,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1633.3300234921212,67.59898740778345
Rochdale,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1704.2176461749427,67.09545451374119
Salford,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1531.2492900690952,69.31255111228481
Stockport,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1621.96424510659,69.52315390597109
Tameside,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1639.293825295667,69.33052600787074
Trafford,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1557.1786012769876,70.41118072394379
Wigan,66+,apical,38.36734693877551,0.1651312202852615,187_TRA_M_18,3,1622.387254083256,68.22322366724501
Bolton,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1466.3583095118265,68.67360825862771
Bury,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1408.88492824085,74.77595475965659
Manchester,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1341.7160956856014,69.20022227727439
Oldham,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1417.3386853040543,69.91736314456134
Rochdale,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1489.3598764852218,69.87655389509857
Salford,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1312.1800756078558,72.12806888223288
Stockport,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1404.4640258988982,70.06088576746714
Tameside,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1422.4938964319715,72.34232203285929
Trafford,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1340.3347783449105,72.04452969053662
Wigan,18-25,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1411.6007523530702,69.5641774384267
Bolton,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1542.0172193124981,66.80720771946824
Bury,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1484.5438380415217,72.52620495310782
Manchester,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1417.375005486273,66.65363365327057
Oldham,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1492.9975951047259,67.26574323363057
Rochdale,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1565.0187862858934,67.05767214860408
Salford,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1387.8389854085274,68.81022182439489
Stockport,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1480.1229356995698,69.19612759928195
Tameside,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1498.1528062326431,68.5215787802073
Trafford,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1415.9936881455822,69.4336756128329
Wigan,26-45,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1487.2596621537418,68.00219408668768
Bolton,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1628.6365464650728,66.92879056972086
Bury,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1571.163165194096,71.69590602713123
Manchester,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1503.9943326388477,66.34816027414195
Oldham,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1579.6169222573003,67.91456731457701
Rochdale,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1651.638113438468,66.79787937679117
Salford,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1474.4583125611018,68.31364490001745
Stockport,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1566.7422628521442,68.472266405524
Tameside,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1584.7721333852178,69.07279237812728
Trafford,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1502.6130152981566,68.64246204972642
Wigan,46-65,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1573.8789893063163,66.9043445706641
Bolton,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1683.5903371091804,67.91214505316104
Bury,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1626.116955838204,72.5659356764116
Manchester,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1558.9481232829553,68.02590279765096
Oldham,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1634.5707129014081,68.09684785493465
Rochdale,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1706.5919040825756,67.59798088772274
Salford,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1529.4121032052096,69.87167586566765
Stockport,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1621.696053496252,70.0674941014583
Tameside,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1639.7259240293254,69.86248600702056
Trafford,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1557.5668059422644,70.96181742991459
Wigan,66+,apical,39.59183673469388,0.1651312202852615,187_TRA_M_18,3,1628.832779950424,68.74544881116192
Bolton,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1467.7228706978178,69.24440661087975
Bury,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1407.2377116928517,75.43885450164792
Manchester,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1339.2133841932246,69.75344987574806
Oldham,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1416.7634234193079,70.48128531471038
Rochdale,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1489.873933950973,70.45088229899174
Salford,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1308.3548517520992,72.76653094983375
Stockport,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1402.1942227506847,70.63868904248227
Tameside,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1421.110035526119,72.96783343662226
Trafford,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1338.9070261759894,72.6644274279651
Wigan,18-25,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1416.661946947819,70.1335211160415
Bolton,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1543.4929297841913,67.28145177312804
Bury,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1483.0077707792252,73.095037293375
Manchester,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1414.983443279598,67.10030268727652
Oldham,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1492.5334825056814,67.71742681113183
Rochdale,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1565.6439930373465,67.51877668020188
Salford,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1384.1249108384727,69.32168010636784
Stockport,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1477.9642818370583,69.70531679942412
Tameside,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1496.8800946124925,69.00667409127738
Trafford,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1414.6770852623629,69.94199539075204
Wigan,26-45,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1492.4320060341925,68.48295362179891
Bolton,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1631.6149181962764,67.41089927032601
Bury,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1571.12975919131,72.25606344977464
Manchester,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1503.1054316916832,66.79028413303992
Oldham,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1580.6554709177663,68.38456884893743
Rochdale,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1653.7659814494316,67.25580129197002
Salford,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1472.2468992505576,68.81625019944643
Stockport,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1566.0862702491431,68.96688525073716
Tameside,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1585.0020830245776,69.57851068301264
Trafford,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1502.7990736744478,69.13218336145277
Wigan,46-65,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1580.5539944462773,67.36141285650133
Bolton,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1686.892145099772,68.40714287960823
Bury,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1626.406986094806,73.13408688065967
Manchester,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1558.3826585951788,68.50464415611432
Oldham,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1635.932697821262,68.57047864050848
Rochdale,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1709.0432083529272,68.07021310071217
Salford,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1527.5241261540534,70.41250273899028
Stockport,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1621.363497152639,70.59642718405772
Tameside,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1640.2793099280732,70.38224382420836
Trafford,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1558.0763005779436,71.50785226095842
Wigan,66+,apical,40.816326530612244,0.1651312202852615,187_TRA_M_18,3,1635.8312213497732,69.24289078561326
Bolton,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1469.2246437625972,69.80094061959979
Bury,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1405.7277110481878,76.12543790036662
Manchester,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1336.663798981925,70.29262756798634
Oldham,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1416.3253785451473,71.03880642694367
Rochdale,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1490.4741593684423,71.01574685620528
Salford,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1304.5225719507691,73.40645624033898
Stockport,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1399.8873242971429,71.20652746001863
Tameside,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1419.863383081414,73.60224588909111
Trafford,18-25,apical,42.04081632653062,0.1651312202852615,187_TRA_M_18,3,1337.6164851175206,73.29176650123591
